,bins,std,PDF,PDF_std,CDF,CDF_std
885,38.54999999999997,0.0,0.0,0.0,1.0,0.0
886,38.650000000000034,0.0,0.0,0.0,1.0,0.0
887,38.75,0.0,0.0,0.0,1.0,0.0
888,38.849999999999966,0.0,0.0,0.0,1.0,0.0
889,38.95000000000003,0.0,0.0,0.0,1.0,0.0
890,39.04999999999997,0.0,0.0,0.0,1.0,0.0
891,39.150000000000034,0.0,0.0,0.0,1.0,0.0
892,39.25,0.0,0.0,0.0,1.0,0.0
893,39.349999999999966,0.0,0.0,0.0,1.0,0.0
894,39.45000000000003,0.0,0.0,0.0,1.0,0.0
895,39.54999999999997,0.0,0.0,0.0,1.0,0.0
896,39.650000000000034,0.0,0.0,0.0,1.0,0.0
897,39.75,0.0,0.0,0.0,1.0,0.0
898,39.849999999999966,0.0,0.0,0.0,1.0,0.0
899,39.95000000000003,0.0,0.0,0.0,1.0,0.0
900,40.04999999999997,0.0,0.0,0.0,1.0,0.0
901,40.150000000000034,0.0,0.0,0.0,1.0,0.0
902,40.25,0.0,0.0,0.0,1.0,0.0
903,40.349999999999966,0.0,0.0,0.0,1.0,0.0
904,40.45000000000003,0.0,0.0,0.0,1.0,0.0
905,40.54999999999997,0.0,0.0,0.0,1.0,0.0
906,40.650000000000034,0.0,0.0,0.0,1.0,0.0
907,40.75,0.0,0.0,0.0,1.0,0.0
908,40.849999999999966,0.0,0.0,0.0,1.0,0.0
909,40.95000000000003,0.0,0.0,0.0,1.0,0.0
910,41.049999999999976,0.0,0.0,0.0,1.0,0.0
911,41.150000000000034,0.0,0.0,0.0,1.0,0.0
912,41.25,0.0,0.0,0.0,1.0,0.0
913,41.349999999999966,0.0,0.0,0.0,1.0,0.0
914,41.450000000000024,0.0,0.0,0.0,1.0,0.0
915,41.549999999999976,0.0,0.0,0.0,1.0,0.0
916,41.650000000000034,0.0,0.0,0.0,1.0,0.0
917,41.75,0.0,0.0,0.0,1.0,0.0
918,41.849999999999966,0.0,0.0,0.0,1.0,0.0
919,41.950000000000024,0.0,0.0,0.0,1.0,0.0
920,42.049999999999976,0.0,0.0,0.0,1.0,0.0
921,42.150000000000034,0.0,0.0,0.0,1.0,0.0
922,42.25,0.0,0.0,0.0,1.0,0.0
923,42.349999999999966,0.0,0.0,0.0,1.0,0.0
924,42.450000000000024,0.0,0.0,0.0,1.0,0.0
925,42.549999999999976,0.0,0.0,0.0,1.0,0.0
926,42.650000000000034,0.0,0.0,0.0,1.0,0.0
927,42.75,0.0,0.0,0.0,1.0,0.0
928,42.849999999999966,0.0,0.0,0.0,1.0,0.0
929,42.95000000000002,0.0,0.0,0.0,1.0,0.0
930,43.04999999999998,0.0,0.0,0.0,1.0,0.0
931,43.150000000000034,0.0,0.0,0.0,1.0,0.0
932,43.25,0.0,0.0,0.0,1.0,0.0
933,43.349999999999966,0.0,0.0,0.0,1.0,0.0
934,43.45000000000002,0.0,0.0,0.0,1.0,0.0
935,43.54999999999998,0.0,0.0,0.0,1.0,0.0
936,43.650000000000034,0.0,0.0,0.0,1.0,0.0
937,43.75,0.0,0.0,0.0,1.0,0.0
938,43.849999999999966,0.0,0.0,0.0,1.0,0.0
939,43.95000000000002,0.0,0.0,0.0,1.0,0.0
940,44.04999999999998,0.0,0.0,0.0,1.0,0.0
941,44.150000000000034,0.0,0.0,0.0,1.0,0.0
942,44.25,0.0,0.0,0.0,1.0,0.0
943,44.349999999999966,0.0,0.0,0.0,1.0,0.0
944,44.45000000000002,0.0,0.0,0.0,1.0,0.0
945,44.54999999999999,0.0,0.0,0.0,1.0,0.0
946,44.650000000000034,0.0,0.0,0.0,1.0,0.0
947,44.75,0.0,0.0,0.0,1.0,0.0
948,44.849999999999966,0.0,0.0,0.0,1.0,0.0
949,44.95000000000001,0.0,0.0,0.0,1.0,0.0
950,45.04999999999999,0.0,0.0,0.0,1.0,0.0
951,45.150000000000034,0.0,0.0,0.0,1.0,0.0
952,45.25,0.0,0.0,0.0,1.0,0.0
953,45.349999999999966,0.0,0.0,0.0,1.0,0.0
954,45.45000000000001,0.0,0.0,0.0,1.0,0.0
955,45.54999999999999,0.0,0.0,0.0,1.0,0.0
956,45.650000000000034,0.0,0.0,0.0,1.0,0.0
957,45.75,0.0,0.0,0.0,1.0,0.0
958,45.849999999999966,0.0,0.0,0.0,1.0,0.0
959,45.95000000000001,0.0,0.0,0.0,1.0,0.0
960,46.04999999999999,0.0,0.0,0.0,1.0,0.0
961,46.150000000000034,0.0,0.0,0.0,1.0,0.0
962,46.25,0.0,0.0,0.0,1.0,0.0
963,46.349999999999966,0.0,0.0,0.0,1.0,0.0
964,46.45000000000001,0.0,0.0,0.0,1.0,0.0
965,46.55,0.0,0.0,0.0,1.0,0.0
966,46.65000000000005,0.0,0.0,0.0,1.0,0.0
967,46.75,0.0,0.0,0.0,1.0,0.0
968,46.84999999999995,0.0,0.0,0.0,1.0,0.0
969,46.95,0.0,0.0,0.0,1.0,0.0
970,47.05,0.0,0.0,0.0,1.0,0.0
971,47.15000000000005,0.0,0.0,0.0,1.0,0.0
972,47.25,0.0,0.0,0.0,1.0,0.0
973,47.34999999999995,0.0,0.0,0.0,1.0,0.0
974,47.45,0.0,0.0,0.0,1.0,0.0
975,47.55,0.0,0.0,0.0,1.0,0.0
976,47.65000000000005,0.0,0.0,0.0,1.0,0.0
977,47.75,0.0,0.0,0.0,1.0,0.0
978,47.84999999999995,0.0,0.0,0.0,1.0,0.0
979,47.95,0.0,0.0,0.0,1.0,0.0
980,48.05,0.0,0.0,0.0,1.0,0.0
981,48.15000000000005,0.0,0.0,0.0,1.0,0.0
982,48.25,0.0,0.0,0.0,1.0,0.0
983,48.34999999999995,0.0,0.0,0.0,1.0,0.0
984,48.45,0.0,0.0,0.0,1.0,0.0
985,48.55,0.0,0.0,0.0,1.0,0.0
986,48.65000000000005,0.0,0.0,0.0,1.0,0.0
987,48.75,0.0,0.0,0.0,1.0,0.0
988,48.84999999999995,0.0,0.0,0.0,1.0,0.0
989,48.94999999999999,0.0,0.0,0.0,1.0,0.0
990,49.05000000000001,0.0,0.0,0.0,1.0,0.0
991,49.15000000000005,0.0,0.0,0.0,1.0,0.0
992,49.25,0.0,0.0,0.0,1.0,0.0
993,49.34999999999995,0.0,0.0,0.0,1.0,0.0
994,49.44999999999999,0.0,0.0,0.0,1.0,0.0
995,49.55000000000001,0.0,0.0,0.0,1.0,0.0
996,49.65000000000005,0.0,0.0,0.0,1.0,0.0
997,49.75,0.0,0.0,0.0,1.0,0.0
998,49.84999999999995,0.0,0.0,0.0,1.0,0.0
999,49.94999999999999,0.0,0.0,0.0,1.0,0.0
